"station_id","value","datetime","hour","minute","second","value_normalized","water_level_category"
6,0.83,2024-02-01 00:20:08,0,20,8,0.98886459968113,"Normal"
6,0.83,2024-02-01 00:20:08,0,20,8,0.98886459968113,"Normal"
6,0.84,2024-02-01 00:21:08,0,21,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:21:08,0,21,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:22:08,0,22,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:22:08,0,22,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:23:08,0,23,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:23:08,0,23,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:24:08,0,24,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:24:08,0,24,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:25:08,0,25,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:25:08,0,25,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:26:08,0,26,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:26:08,0,26,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:27:08,0,27,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:27:08,0,27,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:30:08,0,30,8,1.00681895572054,"High"
6,0.84,2024-02-01 00:30:08,0,30,8,1.00681895572054,"High"
6,0.85,2024-02-01 00:31:08,0,31,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:31:08,0,31,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:32:08,0,32,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:32:08,0,32,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:33:08,0,33,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:33:08,0,33,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:34:08,0,34,8,1.02477331175996,"High"
6,0.85,2024-02-01 00:34:08,0,34,8,1.02477331175996,"High"
6,0.86,2024-02-01 00:35:08,0,35,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:35:08,0,35,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:36:08,0,36,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:36:08,0,36,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:38:08,0,38,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:38:08,0,38,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:39:08,0,39,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:39:08,0,39,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:40:08,0,40,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:40:08,0,40,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:41:08,0,41,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:41:08,0,41,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:44:08,0,44,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:44:08,0,44,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:45:08,0,45,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:45:08,0,45,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:50:08,0,50,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:50:08,0,50,8,1.04272766779937,"High"
6,0.87,2024-02-01 00:53:08,0,53,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:53:08,0,53,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:54:08,0,54,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:54:08,0,54,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:55:08,0,55,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:55:08,0,55,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:57:08,0,57,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:57:08,0,57,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:58:08,0,58,8,1.06068202383879,"High"
6,0.87,2024-02-01 00:58:08,0,58,8,1.06068202383879,"High"
6,0.86,2024-02-01 00:59:08,0,59,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:59:08,0,59,8,1.04272766779937,"High"
6,0.86,2024-02-01 00:00:08,0,0,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:00:08,0,0,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:01:08,0,1,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:01:08,0,1,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:02:08,0,2,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:02:08,0,2,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:03:08,0,3,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:03:08,0,3,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:04:08,0,4,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:04:08,0,4,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:05:08,0,5,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:05:08,0,5,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:09:08,0,9,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:09:08,0,9,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:10:08,0,10,8,1.04272766779937,"High"
6,0.86,2024-03-01 00:10:08,0,10,8,1.04272766779937,"High"
6,0.85,2024-03-01 00:11:08,0,11,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:11:08,0,11,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:12:08,0,12,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:12:08,0,12,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:15:08,0,15,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:15:08,0,15,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:19:08,0,19,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:19:08,0,19,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:20:08,0,20,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:20:08,0,20,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:21:08,0,21,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:21:08,0,21,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:22:08,0,22,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:22:08,0,22,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:23:08,0,23,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:23:08,0,23,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:24:08,0,24,8,1.02477331175996,"High"
6,0.85,2024-03-01 00:24:08,0,24,8,1.02477331175996,"High"
6,0.84,2024-03-01 00:26:08,0,26,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:26:08,0,26,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:28:08,0,28,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:28:08,0,28,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:29:08,0,29,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:29:08,0,29,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:36:08,0,36,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:36:08,0,36,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:41:08,0,41,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:41:08,0,41,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:42:08,0,42,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:42:08,0,42,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:43:08,0,43,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:43:08,0,43,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:44:08,0,44,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:44:08,0,44,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:45:08,0,45,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:45:08,0,45,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:46:08,0,46,8,1.00681895572054,"High"
6,0.84,2024-03-01 00:46:08,0,46,8,1.00681895572054,"High"
6,0.83,2024-03-01 00:47:08,0,47,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:47:08,0,47,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:48:08,0,48,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:48:08,0,48,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:49:08,0,49,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:49:08,0,49,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:50:08,0,50,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:50:08,0,50,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:51:08,0,51,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:51:08,0,51,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:52:08,0,52,8,0.98886459968113,"Normal"
6,0.83,2024-03-01 00:52:08,0,52,8,0.98886459968113,"Normal"
6,0.82,2024-03-01 00:53:08,0,53,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:53:08,0,53,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:54:08,0,54,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:54:08,0,54,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:55:08,0,55,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:55:08,0,55,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:56:08,0,56,8,0.970910243641715,"Normal"
6,0.82,2024-03-01 00:56:08,0,56,8,0.970910243641715,"Normal"
6,0.81,2024-03-01 00:57:08,0,57,8,0.952955887602301,"Normal"
6,0.81,2024-03-01 00:57:08,0,57,8,0.952955887602301,"Normal"
6,0.81,2024-03-01 00:59:08,0,59,8,0.952955887602301,"Normal"
6,0.81,2024-03-01 00:59:08,0,59,8,0.952955887602301,"Normal"
6,0.81,2024-03-01 00:00:08,0,0,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:00:08,0,0,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:01:08,0,1,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:01:08,0,1,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:02:08,0,2,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:02:08,0,2,8,0.952955887602301,"Normal"
6,0.8,2024-04-01 00:03:08,0,3,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:03:08,0,3,8,0.935001531562886,"Normal"
6,0.81,2024-04-01 00:05:08,0,5,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:05:08,0,5,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:08:08,0,8,8,0.952955887602301,"Normal"
6,0.81,2024-04-01 00:08:08,0,8,8,0.952955887602301,"Normal"
6,0.8,2024-04-01 00:11:08,0,11,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:11:08,0,11,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:12:08,0,12,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:12:08,0,12,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:13:08,0,13,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:13:08,0,13,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:14:08,0,14,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:14:08,0,14,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:15:08,0,15,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:15:08,0,15,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:16:08,0,16,8,0.935001531562886,"Normal"
6,0.8,2024-04-01 00:16:08,0,16,8,0.935001531562886,"Normal"
6,0.79,2024-04-01 00:17:08,0,17,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:17:08,0,17,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:18:08,0,18,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:18:08,0,18,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:19:08,0,19,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:19:08,0,19,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:20:08,0,20,8,0.917047175523471,"Normal"
6,0.79,2024-04-01 00:20:08,0,20,8,0.917047175523471,"Normal"
6,0.78,2024-04-01 00:21:08,0,21,8,0.899092819484056,"Normal"
6,0.78,2024-04-01 00:21:08,0,21,8,0.899092819484056,"Normal"
6,0.78,2024-04-01 00:22:08,0,22,8,0.899092819484056,"Normal"
6,0.78,2024-04-01 00:22:08,0,22,8,0.899092819484056,"Normal"
6,0.77,2024-04-01 00:23:08,0,23,8,0.881138463444641,"Normal"
6,0.77,2024-04-01 00:23:08,0,23,8,0.881138463444641,"Normal"
6,0.77,2024-04-01 00:24:08,0,24,8,0.881138463444641,"Normal"
6,0.77,2024-04-01 00:24:08,0,24,8,0.881138463444641,"Normal"
6,0.76,2024-04-01 00:25:08,0,25,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:25:08,0,25,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:26:08,0,26,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:26:08,0,26,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:27:08,0,27,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:27:08,0,27,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:28:08,0,28,8,0.863184107405226,"Normal"
6,0.76,2024-04-01 00:28:08,0,28,8,0.863184107405226,"Normal"
6,0.75,2024-04-01 00:29:08,0,29,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:29:08,0,29,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:30:08,0,30,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:30:08,0,30,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:31:08,0,31,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:31:08,0,31,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:32:08,0,32,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:32:08,0,32,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:33:08,0,33,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:33:08,0,33,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:34:08,0,34,8,0.845229751365811,"Normal"
6,0.75,2024-04-01 00:34:08,0,34,8,0.845229751365811,"Normal"
6,0.74,2024-04-01 00:37:08,0,37,8,0.827275395326397,"Normal"
6,0.74,2024-04-01 00:37:08,0,37,8,0.827275395326397,"Normal"
6,0.74,2024-04-01 00:38:08,0,38,8,0.827275395326397,"Normal"
6,0.74,2024-04-01 00:38:08,0,38,8,0.827275395326397,"Normal"
6,0.74,2024-04-01 00:39:08,0,39,8,0.827275395326397,"Normal"
6,0.74,2024-04-01 00:39:08,0,39,8,0.827275395326397,"Normal"
6,0.73,2024-04-01 00:40:08,0,40,8,0.809321039286982,"Normal"
6,0.73,2024-04-01 00:40:08,0,40,8,0.809321039286982,"Normal"
6,0.72,2024-04-01 00:41:08,0,41,8,0.791366683247567,"Normal"
6,0.72,2024-04-01 00:41:08,0,41,8,0.791366683247567,"Normal"
6,0.72,2024-04-01 00:42:08,0,42,8,0.791366683247567,"Normal"
6,0.72,2024-04-01 00:42:08,0,42,8,0.791366683247567,"Normal"
6,0.72,2024-04-01 00:45:08,0,45,8,0.791366683247567,"Normal"
6,0.72,2024-04-01 00:45:08,0,45,8,0.791366683247567,"Normal"
6,0.71,2024-04-01 00:46:08,0,46,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:46:08,0,46,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:47:08,0,47,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:47:08,0,47,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:48:08,0,48,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:48:08,0,48,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:49:08,0,49,8,0.773412327208152,"Normal"
6,0.71,2024-04-01 00:49:08,0,49,8,0.773412327208152,"Normal"
6,0.7,2024-04-01 00:50:08,0,50,8,0.755457971168737,"Normal"
6,0.7,2024-04-01 00:50:08,0,50,8,0.755457971168737,"Normal"
6,0.7,2024-04-01 00:51:08,0,51,8,0.755457971168737,"Normal"
6,0.7,2024-04-01 00:51:08,0,51,8,0.755457971168737,"Normal"
6,0.7,2024-04-01 00:52:08,0,52,8,0.755457971168737,"Normal"
6,0.7,2024-04-01 00:52:08,0,52,8,0.755457971168737,"Normal"
6,0.69,2024-04-01 00:53:08,0,53,8,0.737503615129322,"Normal"
6,0.69,2024-04-01 00:53:08,0,53,8,0.737503615129322,"Normal"
6,0.69,2024-04-01 00:54:08,0,54,8,0.737503615129322,"Normal"
6,0.69,2024-04-01 00:54:08,0,54,8,0.737503615129322,"Normal"
6,0.68,2024-04-01 00:55:08,0,55,8,0.719549259089908,"Normal"
6,0.68,2024-04-01 00:55:08,0,55,8,0.719549259089908,"Normal"
6,0.68,2024-04-01 00:56:08,0,56,8,0.719549259089908,"Normal"
6,0.68,2024-04-01 00:56:08,0,56,8,0.719549259089908,"Normal"
6,0.67,2024-04-01 00:57:08,0,57,8,0.701594903050493,"Normal"
6,0.67,2024-04-01 00:57:08,0,57,8,0.701594903050493,"Normal"
6,0.67,2024-04-01 00:58:08,0,58,8,0.701594903050493,"Normal"
6,0.67,2024-04-01 00:58:08,0,58,8,0.701594903050493,"Normal"
6,0.66,2024-04-01 00:59:08,0,59,8,0.683640547011078,"Normal"
6,0.66,2024-04-01 00:59:08,0,59,8,0.683640547011078,"Normal"
6,0.65,2024-04-01 00:00:08,0,0,8,0.665686190971663,"Normal"
6,0.65,2024-05-01 00:00:08,0,0,8,0.665686190971663,"Normal"
6,0.65,2024-05-01 00:01:08,0,1,8,0.665686190971663,"Normal"
6,0.65,2024-05-01 00:01:08,0,1,8,0.665686190971663,"Normal"
6,0.64,2024-05-01 00:02:08,0,2,8,0.647731834932248,"Normal"
6,0.64,2024-05-01 00:02:08,0,2,8,0.647731834932248,"Normal"
6,0.64,2024-05-01 00:03:08,0,3,8,0.647731834932248,"Normal"
6,0.64,2024-05-01 00:03:08,0,3,8,0.647731834932248,"Normal"
6,0.63,2024-05-01 00:04:08,0,4,8,0.629777478892833,"Normal"
6,0.63,2024-05-01 00:04:08,0,4,8,0.629777478892833,"Normal"
6,0.63,2024-05-01 00:05:08,0,5,8,0.629777478892833,"Normal"
6,0.63,2024-05-01 00:05:08,0,5,8,0.629777478892833,"Normal"
6,0.62,2024-05-01 00:06:08,0,6,8,0.611823122853419,"Normal"
6,0.62,2024-05-01 00:06:08,0,6,8,0.611823122853419,"Normal"
6,0.62,2024-05-01 00:07:08,0,7,8,0.611823122853419,"Normal"
6,0.62,2024-05-01 00:07:08,0,7,8,0.611823122853419,"Normal"
6,0.61,2024-05-01 00:08:08,0,8,8,0.593868766814004,"Normal"
6,0.61,2024-05-01 00:08:08,0,8,8,0.593868766814004,"Normal"
6,0.61,2024-05-01 00:09:08,0,9,8,0.593868766814004,"Normal"
6,0.61,2024-05-01 00:09:08,0,9,8,0.593868766814004,"Normal"
6,0.61,2024-05-01 00:10:08,0,10,8,0.593868766814004,"Normal"
6,0.61,2024-05-01 00:10:08,0,10,8,0.593868766814004,"Normal"
6,0.6,2024-05-01 00:11:08,0,11,8,0.575914410774589,"Normal"
6,0.6,2024-05-01 00:11:08,0,11,8,0.575914410774589,"Normal"
6,0.6,2024-05-01 00:12:08,0,12,8,0.575914410774589,"Normal"
6,0.6,2024-05-01 00:12:08,0,12,8,0.575914410774589,"Normal"
6,0.6,2024-05-01 00:13:08,0,13,8,0.575914410774589,"Normal"
6,0.6,2024-05-01 00:13:08,0,13,8,0.575914410774589,"Normal"
6,0.59,2024-05-01 00:14:08,0,14,8,0.557960054735174,"Normal"
6,0.59,2024-05-01 00:14:08,0,14,8,0.557960054735174,"Normal"
6,0.59,2024-05-01 00:15:08,0,15,8,0.557960054735174,"Normal"
6,0.59,2024-05-01 00:15:08,0,15,8,0.557960054735174,"Normal"
6,0.59,2024-05-01 00:16:08,0,16,8,0.557960054735174,"Normal"
6,0.59,2024-05-01 00:16:08,0,16,8,0.557960054735174,"Normal"
6,0.58,2024-05-01 00:17:08,0,17,8,0.540005698695759,"Normal"
6,0.58,2024-05-01 00:17:08,0,17,8,0.540005698695759,"Normal"
6,0.58,2024-05-01 00:18:08,0,18,8,0.540005698695759,"Normal"
6,0.58,2024-05-01 00:18:08,0,18,8,0.540005698695759,"Normal"
6,0.58,2024-05-01 00:19:08,0,19,8,0.540005698695759,"Normal"
6,0.58,2024-05-01 00:19:08,0,19,8,0.540005698695759,"Normal"
6,0.57,2024-05-01 00:20:08,0,20,8,0.522051342656344,"Normal"
6,0.57,2024-05-01 00:20:08,0,20,8,0.522051342656344,"Normal"
6,0.57,2024-05-01 00:21:08,0,21,8,0.522051342656344,"Normal"
6,0.57,2024-05-01 00:21:08,0,21,8,0.522051342656344,"Normal"
6,0.56,2024-05-01 00:22:08,0,22,8,0.50409698661693,"Normal"
6,0.56,2024-05-01 00:22:08,0,22,8,0.50409698661693,"Normal"
6,0.55,2024-05-01 00:23:08,0,23,8,0.486142630577515,"Normal"
6,0.55,2024-05-01 00:23:08,0,23,8,0.486142630577515,"Normal"
6,0.54,2024-05-01 00:24:08,0,24,8,0.4681882745381,"Normal"
6,0.54,2024-05-01 00:24:08,0,24,8,0.4681882745381,"Normal"
6,0.53,2024-05-01 00:25:08,0,25,8,0.450233918498685,"Normal"
6,0.53,2024-05-01 00:25:08,0,25,8,0.450233918498685,"Normal"
6,0.53,2024-05-01 00:26:08,0,26,8,0.450233918498685,"Normal"
6,0.53,2024-05-01 00:26:08,0,26,8,0.450233918498685,"Normal"
6,0.52,2024-05-01 00:27:08,0,27,8,0.43227956245927,"Normal"
6,0.52,2024-05-01 00:27:08,0,27,8,0.43227956245927,"Normal"
6,0.51,2024-05-01 00:28:08,0,28,8,0.414325206419855,"Normal"
6,0.51,2024-05-01 00:28:08,0,28,8,0.414325206419855,"Normal"
6,0.51,2024-05-01 00:29:08,0,29,8,0.414325206419855,"Normal"
6,0.51,2024-05-01 00:29:08,0,29,8,0.414325206419855,"Normal"
6,0.5,2024-05-01 00:30:08,0,30,8,0.396370850380441,"Normal"
6,0.5,2024-05-01 00:30:08,0,30,8,0.396370850380441,"Normal"
